CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
1.35,1147.0,6.2,821.0,109.0,1132.0,83.0,1411.0,991.0,7.0,71.1,0.7158,Good
1.4,1021.0,4.6,744.0,149.0,1224.0,87.0,1209.0,846.0,16.5,59.2,1.1021,Good
0.4,796.0,1.5,543.0,25.0,1466.0,37.0,1346.0,410.0,21.6,48.1,1.2259,Good
0.3,895.0,3.3,668.0,227.0,1042.0,135.0,886.0,519.0,3.3,50.2,0.3934,Good
1.9,1055.0,7.5,878.0,244.0,758.0,116.0,1308.0,855.0,18.3,51.6,1.0732,Good
2.5,1192.0,10.8,1007.0,154.0,827.0,124.0,1604.0,1223.0,16.8,44.0,0.8341,Moderate
2.6,1442.0,10.7,1003.0,340.0,541.0,144.0,1356.0,1396.0,8.1,85.0,0.9221,Moderate
2.0851233094669848,907.0,9.6,961.0,88.0,876.0,95.0,1409.0,665.0,34.6,15.5,0.8435,Moderate
4.8,1633.0,18.0,1239.0,592.0,496.0,170.0,1555.0,1905.0,10.9,75.9,0.9868,Poor
3.0,1429.0,13.7,1107.0,228.0,713.0,121.0,1852.0,1409.0,16.6,55.2,1.0382,Moderate
1.9,1190.0,10.9,1011.0,305.0,620.0,146.0,1262.0,902.0,23.6,23.2,0.6665,Moderate
0.5,862.0,3.0,652.0,42.0,1055.0,54.0,1504.0,815.0,25.9,45.1,1.4889,Good
0.7,921.0,4.5,737.0,39.0,892.0,41.0,1623.0,818.0,26.5,60.6,2.063,Good
0.8,1041.0,3.6,688.0,195.0,814.0,114.0,934.0,1203.0,2.5,64.8,0.4807,Good
2.8,1144.0,13.9,1113.0,181.0,844.0,128.0,1550.0,1009.0,20.6,22.6,0.5432,Moderate
0.9,975.0,6.6,839.0,180.0,844.0,50.0,1561.0,963.0,19.4,75.4,1.6802,Good
1.9,1105.0,10.5,995.0,162.0,777.0,149.0,1681.0,821.0,37.1,23.0,1.4229,Moderate
0.9,846.0,2.7,630.0,106.0,1057.0,59.0,1091.0,536.0,10.2,71.6,0.8893,Good
4.5,1451.0,22.1,1353.0,282.0,620.0,128.0,2056.0,1501.0,12.0,58.1,0.8138,Poor
0.8,960.0,3.4,675.0,34.0,982.0,34.0,1487.0,487.0,35.4,32.4,1.837,Good
1.4,967.0,5.0,765.0,227.0,843.0,155.0,862.0,692.0,12.0,24.3,0.3393,Good
1.6,1387.0,10.1,981.0,414.0,534.0,164.0,1368.0,1396.0,13.2,56.2,0.8499,Moderate
1.3,995.0,4.9,759.0,199.0,772.0,123.0,1119.0,750.0,21.0,37.3,0.9139,Good
1.6,917.0,8.3,909.0,252.0,885.0,95.0,1275.0,744.0,21.9,30.7,0.7961,Moderate
1.0,901.0,2.7,630.0,107.0,988.0,86.0,915.0,751.0,3.7,65.9,0.5295,Good
3.1,1382.0,13.8,1109.0,174.0,831.0,97.0,1706.0,1172.0,11.0,57.3,0.7501,Moderate
0.5,787.0,2.5,620.0,38.5,1175.0,59.0,1403.0,618.0,22.7,43.8,1.1952,Good
1.4,1063.0,5.4,783.0,258.0,784.0,166.0,953.0,1318.0,6.6,46.0,0.4505,Good
7.7,1833.0,37.7,1722.0,947.0,399.0,167.0,2204.0,2190.0,15.1,67.0,1.1394,Poor
3.3,1278.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,Moderate
0.5,780.0,2.5,621.0,26.0,1277.0,42.0,1451.0,585.0,20.5,54.3,1.2926,Good
1.9,1113.0,11.0,1013.0,125.0,702.0,119.0,1780.0,902.0,34.0,32.7,1.7146,Moderate
2.0851233094669848,974.0,8.1,904.0,97.0,837.0,97.0,1596.0,805.0,33.9,26.9,1.3964,Moderate
1.8,1141.0,11.2,1020.0,132.0,712.0,120.0,1669.0,1158.0,37.3,22.9,1.4369,Moderate
3.5,1235.0,16.9,1205.0,236.9796848547988,615.0,110.3925641359552,1523.0,1166.0,8.3,76.5,0.8426,Poor
1.4,1073.0,7.2,866.0,336.0,767.0,89.0,1328.0,981.0,12.5,76.4,1.1021,Good
0.5,771.0,3.0,652.0,21.0,1222.0,36.0,1239.0,440.0,37.9,15.9,1.0296,Good
1.2,1009.0,7.1,860.0,118.0,768.0,62.0,1449.0,1211.0,20.2,65.8,1.535,Good
0.5,910.0,1.1,507.0,68.0,1047.0,58.0,1004.0,666.0,11.6,61.0,0.8299,Good
1.7,1055.0,8.7,927.0,87.0,756.0,90.0,1519.0,715.0,36.9,20.9,1.2864,Moderate
1.4,1028.0,3.8,699.0,193.0,851.0,140.0,1000.0,795.0,7.7,56.9,0.5994,Good
0.4,878.0,1.4,538.0,82.0,1045.0,56.0,1072.0,677.0,11.5,71.5,0.9684,Good
2.5,1084.0,8.2,906.0,133.0,975.0,101.0,1418.0,893.0,16.6,34.0,0.6353,Moderate
1.0,1024.0,3.4,674.0,160.0,798.0,88.0,1256.0,828.0,15.0,73.2,1.2413,Good
0.3,1119.0,5.3,778.0,191.0,704.0,122.0,1186.0,1096.0,9.9,68.9,0.8388,Good
2.7,1072.0,12.2,1057.0,150.0,811.0,92.0,1819.0,885.0,24.2,39.2,1.1665,Moderate
1.2,1032.0,3.6,687.0,109.0,1514.0,67.0,1199.0,737.0,15.6,66.6,1.1763,Good
2.3,1096.0,7.1,859.0,274.0,776.0,145.0,1130.0,1178.0,9.7,62.5,0.7509,Good
3.1,1063.0,12.2,1055.0,412.0,738.0,138.0,1242.0,1062.0,14.1,43.0,0.6883,Moderate
0.9,1004.0,4.0,713.0,103.0,1130.0,78.0,1363.0,923.0,8.0,71.8,0.7711,Good
5.5,1609.0,18.1,1242.0,602.0,505.0,178.0,1490.0,2100.0,11.4,62.9,0.8454,Poor
2.1,1024.0,12.1,1052.0,183.0,778.0,104.0,1689.0,952.0,28.5,27.3,1.0479,Moderate
0.5,907.0,1.0,501.0,50.0,1129.0,48.0,947.0,398.0,3.9,81.5,0.6653,Good
0.4,765.0,2.4,616.0,43.0,1163.0,43.0,1306.0,529.0,21.5,45.6,1.1558,Good
2.9,1243.0,17.3,1218.0,177.0,651.0,157.0,1948.0,1077.0,36.9,24.7,1.5134,Poor
0.7,841.0,4.2,721.0,40.0,1163.0,54.0,1293.0,489.0,41.8,11.9,0.9476,Good
0.1,1021.0,7.0,857.0,243.0,769.0,133.0,1068.0,1088.0,15.8,33.8,0.6034,Good
3.3,1331.0,14.9,1146.0,377.0,539.0,147.0,1522.0,1377.0,13.5,64.7,0.9971,Moderate
2.1,1029.0,12.3,1060.0,245.0,705.0,118.0,1588.0,851.0,35.5,21.2,1.2022,Moderate
2.6,901.0,4.7,746.0,216.0,1000.0,114.0,1020.0,656.0,9.6,52.4,0.6276,Good
0.9,894.0,6.0,810.0,82.0,1204.0,74.0,1420.0,584.0,21.8,34.9,0.9004,Good
2.7,1214.0,13.9,1113.0,305.0,615.0,118.0,1664.0,1213.0,20.1,75.4,1.751,Moderate
3.9,1160.0,13.0,1083.0,596.0,705.0,162.0,1114.0,1363.0,7.6,40.6,0.4273,Moderate
0.7,910.0,1.8,570.0,73.0,963.0,62.0,1059.0,669.0,12.8,63.6,0.936,Good
1.9,1204.0,9.1,943.0,368.0,687.0,133.0,1360.0,1052.0,11.5,68.7,0.9302,Moderate
3.0,1257.0,15.9,1176.0,552.0,611.0,169.0,1357.0,1364.0,1.8,63.3,0.4464,Moderate
0.5,835.0,1.2,520.0,86.0,1295.0,66.0,832.0,478.0,7.0,47.2,0.4745,Good
2.9,1134.0,13.5,1099.0,460.0,679.0,146.0,1160.0,1273.0,17.4,23.3,0.4599,Moderate
3.4,1231.0,15.8,1173.0,174.0,750.0,135.0,1749.0,1283.0,23.7,30.0,0.8633,Moderate
3.9,1387.0,21.6,1340.0,177.0,702.0,131.0,1954.0,1314.0,23.7,30.2,0.8718,Poor
1.8,1112.0,6.5,833.0,259.0,758.0,155.0,1103.0,1180.0,6.6,61.3,0.5995,Good
1.5,1023.0,7.6,882.0,77.0,790.0,87.0,1662.0,1072.0,25.3,47.6,1.513,Good
2.5,1029.0,13.4,1096.0,155.0,825.0,125.0,1826.0,980.0,27.0,36.7,1.2898,Moderate
2.8,1242.0,13.7,1107.0,510.0,594.0,90.0,1539.0,1201.0,12.3,79.0,1.1293,Moderate
3.6,1404.0,16.5,1195.0,589.0,498.0,169.0,1500.0,1623.0,11.2,65.3,0.8639,Poor
3.8,1310.0,21.4,1333.0,617.0,572.0,174.0,1746.0,1633.0,22.4,38.8,1.04,Poor
3.3,1065.0,10.7,1003.0,371.0,795.0,127.0,1383.0,1005.0,20.3,35.5,0.833,Moderate
4.3,1327.0,24.1,1405.0,302.0,583.0,203.0,2072.0,1518.0,37.3,19.9,1.2437,Poor
2.5,918.0,4.5,737.0,220.0,1007.0,105.0,1029.0,702.0,9.6,53.9,0.6425,Good
2.3,1297.0,11.1,1018.0,137.0,732.0,85.0,1822.0,1216.0,16.2,76.9,1.4051,Moderate
0.8,990.0,5.3,777.0,29.0,796.0,36.0,1665.0,909.0,26.7,60.7,2.0977,Good
1.8,1203.0,11.2,1023.0,137.0,824.0,117.0,1622.0,1132.0,28.5,23.8,0.915,Moderate
4.2,1594.0,19.9,1293.0,256.0,678.0,145.0,2057.0,1707.0,16.7,57.4,1.0786,Poor
2.2,1236.0,9.6,962.0,117.0,853.0,101.0,1531.0,928.0,15.8,40.4,0.7228,Moderate
1.8,1032.0,7.8,892.0,101.0,972.0,87.0,1457.0,755.0,20.6,30.0,0.7213,Moderate
2.9,1090.0,16.7,1201.0,167.0,738.0,164.0,1834.0,945.0,33.1,24.3,1.2087,Poor
0.9,982.0,3.8,699.0,53.0,1204.0,72.0,1358.0,735.0,13.8,51.4,0.8071,Good
0.9,986.0,2.6,627.0,169.0,928.0,117.0,1035.0,690.0,3.4,84.5,0.664,Good
1.6,978.0,5.1,767.0,274.5,827.0,117.5,1040.0,908.0,3.3,82.6,0.645,Good
1.5,993.0,4.2,719.0,156.0,890.0,66.0,1143.0,924.0,8.9,83.0,0.9487,Good
1.5,1127.0,7.8,890.0,88.0,837.0,89.0,1574.0,1124.0,17.4,55.6,1.0963,Moderate
1.2,1038.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.1,72.3,1.4927,Good
2.3,1175.0,8.1,905.0,333.0,718.0,137.0,1103.0,1389.0,6.2,59.6,0.5698,Moderate
0.5,840.0,1.1,509.0,22.0,1643.0,38.0,1075.0,352.0,10.4,46.6,0.5901,Good
2.3,1214.0,14.0,1116.0,116.0,783.0,125.0,1715.0,851.0,31.6,21.0,0.959,Moderate
1.3,965.0,4.5,736.0,43.0,1083.0,53.0,1363.0,580.0,12.6,58.6,0.8529,Good
0.7,950.0,1.8,568.0,127.0,1020.0,89.0,888.0,578.0,6.4,50.7,0.4886,Good
0.5,951.0,5.1,769.0,235.0,856.0,146.0,1000.0,734.0,3.4,62.7,0.4943,Good
1.3,948.0,5.8,803.0,236.9796848547988,835.0,110.3925641359552,1365.0,740.0,25.4,35.2,1.1255,Good
1.2,1153.0,9.2,946.0,107.0,794.0,80.0,1642.0,1075.0,17.2,52.9,1.0276,Moderate
0.9,940.0,5.9,805.0,181.0,799.0,48.0,1392.0,1013.0,16.2,76.9,1.4029,Good
1.0,925.0,5.2,771.0,45.0,1000.0,60.0,1308.0,515.0,40.3,12.6,0.9302,Good
1.5,1079.0,6.9,850.0,93.0,991.0,81.0,1490.0,738.0,25.8,27.7,0.9076,Good
0.9,959.0,6.0,811.0,77.0,961.0,78.0,1518.0,910.0,14.2,64.1,1.0346,Good
1.6,1159.0,11.6,1035.0,182.0,621.0,62.0,1727.0,1022.0,23.2,63.9,1.7957,Moderate
1.5,1085.0,4.3,726.0,202.0,735.0,130.0,1192.0,848.0,13.4,64.8,0.988,Good
2.6,1205.0,15.8,1174.0,275.0,618.0,130.0,1745.0,1067.0,29.8,38.0,1.5642,Moderate
1.1,845.0,2.0,581.0,174.0,1119.0,122.0,719.0,472.0,6.3,28.8,0.2772,Good
3.5,1290.0,20.0,1295.0,667.0,528.0,97.0,1751.0,1431.0,16.7,73.8,1.3886,Poor
4.9,1514.0,21.3,1333.0,703.0,489.0,134.0,1754.0,1613.0,14.0,74.6,1.1865,Poor
2.0851233094669848,1061.0,12.3,1060.0,120.0,724.0,137.0,1600.0,830.0,38.6,16.1,1.0853,Moderate
5.0,1425.0,22.9,1375.0,836.0,1143.0,162.0,1751.0,1630.0,13.0,73.0,1.086,Poor
2.9,1251.0,15.6,1168.0,193.0,556.0,107.0,1937.0,1352.0,28.1,47.4,1.7753,Moderate
3.1,1235.0,12.4,1064.0,409.0,640.0,133.0,1212.0,1594.0,11.3,50.1,0.672,Moderate
1.8,1074.0,6.9,854.0,115.0,1031.0,83.0,1483.0,772.0,17.9,38.4,0.7793,Good
2.7,1179.0,15.1,1152.0,172.0,654.0,122.0,1876.0,1096.0,27.0,35.3,1.2396,Moderate
2.3,1116.0,12.7,1074.0,135.0,760.0,134.0,1784.0,1080.0,30.5,30.4,1.3031,Moderate
2.5,1170.0,13.0,1083.0,390.0,694.0,96.0,1757.0,1276.0,22.9,59.1,1.633,Moderate
5.2,1361.0,22.8,1372.0,600.0,755.0,159.0,1697.0,1460.0,11.9,62.3,0.8674,Poor
2.6,1054.0,5.4,783.0,221.0,804.0,136.0,968.0,1167.0,6.7,47.6,0.4688,Good
2.3,1122.0,6.4,831.0,392.0,722.0,209.0,982.0,1316.0,7.4,43.8,0.4538,Good
0.5,846.0,2.6,627.0,79.0,1025.0,40.0,1218.0,727.0,16.1,73.5,1.3329,Good
4.1,1437.0,18.4,1250.0,594.0,470.0,156.0,1593.0,1622.0,12.6,63.9,0.9307,Poor
2.7,1051.0,12.3,1061.0,574.0,695.0,106.0,1333.0,1110.0,10.8,57.6,0.7473,Moderate
3.0,1198.0,14.6,1135.0,137.0,716.0,103.0,1870.0,1291.0,17.1,61.5,1.1873,Moderate
0.5,775.0,2.1,590.0,15.0,1099.0,27.5,1245.0,602.0,21.2,43.8,1.088,Good
0.6,840.0,3.8,698.0,17.0,1123.0,30.0,1507.0,557.0,23.0,51.1,1.4175,Good
1.2,990.0,6.9,851.0,70.0,967.0,90.0,1487.0,668.0,42.2,14.2,1.1609,Good
6.8,1578.0,32.3,1604.0,1247.0,429.0,211.0,2031.0,1642.0,9.9,83.4,1.0194,Poor
1.4,989.0,7.8,890.0,237.0,761.0,82.0,1453.0,901.0,16.8,79.0,1.4978,Moderate
1.1,968.0,6.6,840.0,47.0,890.0,58.0,1727.0,787.0,17.5,79.1,1.5709,Good
0.0,802.0,0.5,439.0,30.0,1412.0,30.0,738.0,311.0,6.9,39.1,0.3901,Good
4.5,1500.0,22.6,1366.0,765.0,464.0,174.0,1557.0,1855.0,7.2,62.2,0.6351,Poor
1.8,891.0,11.1,1017.0,377.0,879.0,149.0,931.0,1008.0,15.3,14.3,0.2462,Moderate
1.6,1137.0,7.3,869.0,90.0,889.0,92.0,1553.0,951.0,17.0,53.9,1.0363,Good
1.2,1099.0,2.9,646.0,53.0,1406.0,60.0,1267.0,835.0,7.2,67.5,0.6887,Good
1.9,1216.0,8.5,921.0,256.0,589.0,153.0,1335.0,1261.0,13.5,63.8,0.9797,Moderate
4.3,1559.0,18.9,1266.0,230.0,652.0,149.0,2046.0,1373.0,15.7,62.5,1.1092,Poor
2.1,1121.0,8.1,901.0,308.0,712.0,98.0,1215.0,1134.0,8.9,71.8,0.818,Moderate
2.1,1145.0,9.2,946.0,366.0,699.0,181.0,1014.0,1408.0,6.6,37.5,0.3664,Moderate
1.7,1093.0,9.1,944.0,71.0,710.0,85.0,1655.0,784.0,29.5,42.7,1.7316,Moderate
3.3,1548.0,13.4,1096.0,522.0,490.0,155.0,1476.0,1496.0,9.5,82.4,0.976,Moderate
3.3,1218.0,12.9,1081.0,377.0,589.0,200.0,1245.0,1244.0,7.4,47.2,0.4871,Moderate
1.3,1379.0,16.9,1206.0,455.0,514.0,185.0,1499.0,1676.0,14.9,49.9,0.8394,Poor
1.0,947.0,6.4,829.0,40.0,873.0,53.0,1637.0,936.0,25.2,47.8,1.5076,Good
0.6,797.0,2.2,600.0,236.9796848547988,1150.0,110.3925641359552,1049.0,543.0,7.3,78.1,0.8041,Good
0.9,1196.0,6.6,840.0,231.0,711.0,124.0,1298.0,974.0,9.5,83.8,0.9972,Good
3.4,1185.0,14.3,1125.0,659.0,616.0,184.0,1493.0,1171.0,12.5,73.2,1.0563,Moderate
4.7,1508.0,24.5,1415.0,596.0,418.0,161.0,1773.0,1733.0,12.9,61.5,0.9139,Poor
0.5,903.0,3.1,656.0,38.0,1155.0,37.0,1361.0,618.0,17.0,44.6,0.8593,Good
1.3,902.0,5.0,761.0,222.0,1048.0,126.0,872.0,868.0,5.3,42.3,0.3806,Good
0.8,865.0,3.7,693.0,61.0,989.0,49.0,1384.0,677.0,22.2,63.0,1.6673,Good
4.5,1395.0,22.6,1368.0,322.0,605.0,163.0,2032.0,1675.0,21.9,35.2,0.9128,Poor
1.0,840.0,3.0,649.0,126.0,1043.0,79.0,869.0,798.0,3.3,53.5,0.418,Good
1.1,1087.0,4.1,716.0,135.0,786.0,91.0,1112.0,515.0,22.1,34.5,0.9035,Good
2.3,1096.0,7.4,874.0,260.0,778.0,124.0,1079.0,1150.0,8.6,43.6,0.4887,Good
1.1,1043.0,2.7,630.0,160.0,845.0,118.0,1098.0,808.0,11.8,67.9,0.9362,Good
4.5,1309.0,23.1,1379.0,524.0,555.0,175.0,1840.0,1693.0,20.9,45.8,1.1159,Poor
1.5,962.0,6.6,840.0,251.0,827.0,158.0,901.0,820.0,11.5,22.1,0.2987,Good
1.5,1182.0,5.0,761.0,205.0,676.0,97.0,1337.0,1018.0,17.5,67.1,1.3342,Good
2.8,1472.0,14.3,1126.0,224.0,830.0,152.0,1752.0,1567.0,20.8,34.4,0.8365,Moderate
1.0,921.0,7.0,855.0,98.0,1163.0,93.0,1437.0,680.0,21.7,32.2,0.825,Good
1.5,1024.0,9.0,938.0,107.0,789.0,93.0,1635.0,1102.0,24.7,38.7,1.1845,Moderate
2.2,1196.0,10.3,989.0,356.0,577.0,160.0,1297.0,1086.0,21.0,30.6,0.7508,Moderate
0.4,828.0,2.6,626.0,27.0,1073.0,45.0,1362.0,754.0,25.5,34.6,1.1096,Good
1.4,995.0,3.6,690.0,91.0,1219.0,69.0,1321.0,836.0,7.4,68.0,0.7043,Good
1.4,1060.0,5.7,799.0,200.0,818.0,106.0,1231.0,862.0,12.6,74.3,1.0843,Good
2.3,1408.0,12.1,1052.0,149.0,761.0,124.0,1683.0,1442.0,16.8,53.2,1.01,Moderate
4.0,1461.0,18.1,1241.0,149.0,636.0,83.0,1960.0,1551.0,20.7,46.4,1.1227,Poor
0.2,715.0,0.2,390.0,28.0,1804.0,27.0,551.0,221.0,-0.1,37.5,0.2326,Good
1.7,1181.0,6.0,811.0,244.0,650.0,115.0,1368.0,992.0,14.4,79.0,1.2917,Good
1.9,1071.0,7.4,873.0,339.0,738.0,107.0,1149.0,1193.0,8.6,70.5,0.7915,Good
2.6,1082.0,14.8,1140.0,177.0,824.0,143.0,1792.0,1008.0,37.7,17.7,1.1383,Moderate
4.9,1505.0,27.8,1499.0,267.0,505.0,207.0,2485.0,2042.0,33.5,38.0,1.939,Poor
0.4,855.0,0.8,477.0,20.0,1700.0,31.0,1261.0,401.0,10.1,76.8,0.9483,Good
0.9,945.0,2.9,642.0,76.0,1309.0,75.0,1231.0,759.0,9.9,50.7,0.6167,Good
1.2,1021.0,6.8,848.0,32.0,812.0,44.0,1583.0,732.0,39.9,23.8,1.7127,Good
2.0851233094669848,1086.0,9.2,947.0,181.0,723.0,115.0,1723.0,1133.0,24.7,46.8,1.4337,Moderate
1.1,884.0,5.2,772.0,57.0,1035.0,56.0,1450.0,523.0,13.0,64.3,0.9586,Good
5.7,1514.0,19.9,1294.0,754.0,434.0,232.0,1614.0,1871.0,14.9,47.6,0.8003,Poor
1.8,886.0,5.9,808.0,322.0,899.0,133.0,1111.0,768.0,10.9,50.0,0.6531,Good
1.0,892.0,5.2,772.0,49.0,925.0,62.0,1660.0,723.0,17.1,81.8,1.5816,Good
0.3,865.0,5.0,762.0,160.0,1017.0,106.0,858.0,775.0,15.2,18.7,0.3214,Good
3.3,1299.0,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557,Poor
2.0,1062.0,5.7,796.0,93.0,1078.0,93.0,1284.0,607.0,16.4,35.3,0.6532,Good
1.3,1003.0,7.4,872.0,79.0,987.0,80.0,1439.0,851.0,20.2,31.2,0.7304,Good
2.4,1002.0,10.9,1009.0,181.0,823.0,96.0,1710.0,1015.0,25.3,35.8,1.1421,Moderate
1.0,970.0,4.0,708.0,81.0,1120.0,55.0,1435.0,841.0,10.2,73.4,0.9129,Good
1.3,988.0,8.9,936.0,98.0,894.0,91.0,1542.0,1007.0,23.5,32.2,0.922,Moderate
2.3,1123.0,8.3,910.0,388.0,716.0,147.0,1112.0,1339.0,5.9,66.4,0.6226,Moderate
4.7,1643.0,23.3,1384.0,339.0,667.0,124.0,2093.0,1610.0,11.5,60.0,0.8117,Poor
1.5,976.0,6.6,837.0,96.0,1038.0,80.0,1413.0,646.0,19.6,30.9,0.6968,Good
6.0,1535.0,19.9,1295.0,307.0,627.0,140.0,2038.0,1379.0,13.8,78.0,1.2229,Poor
1.8,958.0,9.3,949.0,104.0,856.0,93.0,1639.0,948.0,25.2,36.4,1.1528,Moderate
1.6,988.0,7.8,889.0,85.0,888.0,89.0,1602.0,663.0,35.3,20.8,1.1664,Moderate
0.0,898.0,2.6,623.0,129.0,986.0,107.0,825.0,870.0,0.8,53.8,0.3542,Good
0.4,1096.0,5.5,788.0,190.0,699.0,114.0,1114.0,583.0,17.6,35.5,0.7065,Good
2.3,1146.0,11.8,1042.0,152.0,726.0,125.0,1718.0,1042.0,23.0,46.2,1.2815,Moderate
0.8,860.0,6.0,811.0,61.0,996.0,78.0,1408.0,508.0,33.3,19.2,0.9634,Good
0.9,880.0,5.0,765.0,66.0,1029.0,86.0,1359.0,488.0,32.0,19.8,0.9273,Good
4.6,1463.0,25.6,1444.0,565.0,474.0,85.0,2049.0,1624.0,19.7,68.9,1.5638,Poor
0.4,938.0,4.1,718.0,39.0,927.0,53.0,1394.0,825.0,21.3,45.5,1.1405,Good
2.3,1071.0,10.9,1010.0,340.0,762.0,142.0,1075.0,1172.0,14.2,26.8,0.4332,Moderate
0.3,848.0,0.7,463.0,54.0,1424.0,46.0,1062.0,437.0,10.9,80.3,1.0444,Good
2.0,1139.0,8.0,898.0,126.0,921.0,104.0,1514.0,1066.0,14.1,54.4,0.8701,Moderate
1.9,1086.0,8.7,926.0,339.0,715.0,152.0,1053.0,1389.0,5.3,55.0,0.4921,Moderate
1.0,919.0,5.9,807.0,48.0,967.0,66.0,1598.0,774.0,22.0,52.8,1.3752,Good
1.7,1147.0,8.4,913.0,214.0,632.0,112.0,1232.0,800.0,22.9,29.2,0.8055,Moderate
1.7,1084.0,10.7,1003.0,90.0,705.0,107.0,1760.0,838.0,35.6,29.2,1.6684,Moderate
0.2,876.0,3.5,683.0,180.0,992.0,122.0,893.0,571.0,4.3,49.7,0.4166,Good
1.1,1004.0,2.8,640.0,85.0,1201.0,71.0,1304.0,557.0,12.1,60.5,0.8505,Good
0.9,935.0,4.4,730.0,48.0,863.0,38.0,1551.0,725.0,27.7,52.6,1.9202,Good
2.1,1226.0,6.9,852.0,321.0,725.0,129.0,1306.0,1029.0,13.6,68.9,1.0661,Good
0.5,851.0,4.1,718.0,32.0,1109.0,47.0,1306.0,467.0,39.3,14.5,1.0149,Good
0.8,986.0,3.0,651.0,60.0,1144.0,74.0,1380.0,891.0,14.5,58.0,0.9488,Good
2.7,1381.0,11.9,1045.0,496.0,541.0,221.0,1306.0,1705.0,7.8,58.0,0.6136,Moderate
2.7,695.0,4.0,709.0,264.0,1236.0,126.0,717.0,645.0,12.0,14.5,0.2029,Good
3.1,1408.0,20.9,1320.0,173.0,618.0,94.0,2043.0,1494.0,16.4,53.4,0.9863,Poor
1.7,948.0,5.7,798.0,226.0,1538.0,105.0,1144.0,827.0,14.8,48.4,0.8069,Good
1.0,904.0,2.7,632.0,138.0,1040.0,100.0,789.0,409.0,10.2,28.3,0.3516,Good
1.7,971.0,8.5,918.0,103.0,934.0,101.0,1667.0,903.0,22.4,46.9,1.2544,Moderate
2.8,1310.0,11.9,1045.0,487.0,552.0,193.0,1351.0,1526.0,23.1,27.3,0.7615,Moderate
2.7,1187.0,14.8,1142.0,149.0,839.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,Moderate
3.1,1215.0,10.9,1011.0,533.0,652.0,120.0,1441.0,1130.0,13.1,81.7,1.2284,Moderate
3.4,1082.0,17.9,1237.0,210.0,736.0,129.0,1786.0,1077.0,29.9,19.8,0.8211,Poor
2.5,1241.0,13.8,1110.0,147.0,771.0,130.0,1697.0,1176.0,22.3,32.1,0.8515,Moderate
1.6,1069.0,6.9,852.0,97.0,704.0,85.0,1638.0,867.0,28.1,48.0,1.7933,Good
2.1,925.0,7.6,881.0,142.0,743.0,111.0,912.0,700.0,11.8,36.2,0.4999,Good
4.1,1184.0,10.9,1012.0,547.0,566.0,170.0,1397.0,1340.0,16.8,51.6,0.9818,Moderate
1.8,1061.0,9.8,968.0,236.9796848547988,728.0,110.3925641359552,1459.0,782.0,37.1,21.2,1.3107,Moderate
1.4,988.0,3.8,701.0,177.5,871.0,91.5,1048.0,932.0,7.2,72.3,0.7392,Good
2.5,1086.0,14.9,1144.0,154.0,736.0,125.0,1717.0,1426.0,30.4,23.2,0.9889,Moderate
1.3,932.0,3.5,684.0,185.0,996.0,129.0,820.0,670.0,4.0,39.0,0.3203,Good
1.4,979.0,5.9,805.0,193.5,808.0,78.0,1383.0,843.0,16.8,81.5,1.5418,Good
3.4,1468.0,18.4,1251.0,255.0,691.0,155.0,1903.0,1806.0,24.2,33.8,1.0097,Poor
2.0851233094669848,1349.0,21.3,1333.0,275.0,487.0,142.0,2256.0,1533.0,27.4,48.6,1.7447,Poor
2.7,1265.0,17.6,1229.0,156.0,635.0,172.0,2040.0,1281.0,38.0,25.0,1.6312,Poor
2.0851233094669848,922.0,3.2,664.0,110.0,972.0,137.0,1503.0,643.0,27.0,48.3,1.6946,Good
2.2,1351.0,9.5,960.0,129.0,1079.0,101.0,1582.0,1027.0,10.5,60.6,0.7691,Moderate
3.3,1330.0,14.9,1145.0,596.0,536.0,187.0,1399.0,1667.0,8.6,57.6,0.6471,Moderate
0.8,986.0,3.4,673.0,143.0,882.0,85.5,1136.0,730.0,13.6,62.2,0.9643,Good
0.9,832.0,2.9,647.0,154.5,1135.0,99.0,814.0,760.0,5.1,43.5,0.3852,Good
2.4,1131.0,13.4,1096.0,137.0,735.0,93.0,1797.0,1026.0,20.7,42.4,1.0248,Moderate
2.0851233094669848,1263.0,18.1,1243.0,235.0,583.0,167.0,1971.0,1496.0,32.2,32.6,1.5412,Poor
3.3,1120.0,11.2,1022.0,504.0,725.0,169.0,1053.0,1353.0,4.8,45.1,0.3925,Moderate
4.1,1036.0,11.9,1047.0,355.0,868.0,151.0,1159.0,1041.0,8.4,45.4,0.5035,Moderate
3.3,1506.0,15.7,1170.0,573.0,488.0,224.0,1392.0,1998.0,11.0,51.4,0.6725,Moderate
1.1,924.0,2.9,648.0,186.0,1003.0,141.0,818.0,570.0,6.9,36.4,0.3635,Good
0.8,806.0,2.6,623.0,157.0,1096.0,93.0,683.0,383.0,3.1,31.0,0.2386,Good
